Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Rain Intensity_log,Interval Rain_log,Total Rain_log,Wind Direction_log,Maximum Wind Speed_log,Solar Radiation_log,gust_factor,barometric_pressure_rolling_7h,barometric_pressure_rolling_12h,humidity_rolling_12h,humidity_rolling_24h
-12.67,17.4,54,0.0,0.0,3.2,0,213,5.2,5.9,995.6,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.365976015021851,1.9315214116032136,0.0,2.03448275862069,-7.199999999999932,-11.199999999999932,8.0,-4.0
-12.5,-13.5,63,0.0,0.0,25.1,0,244,5.0,9.0,996.7,6,354.0,11.9,0.0,0.0,3.261935314328648,5.501258210544727,2.302585092994046,1.9459101490553132,3.103448275862069,-6.099999999999909,-10.099999999999907,17.0,5.0
-11.67,17.4,51,0.0,0.0,3.2,0,211,5.1,5.7,994.6,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.356586274672012,1.9021075263969205,0.0,1.9655172413793105,-6.899999999999977,-11.199999999999932,8.0,-7.0
-10.89,17.4,49,0.0,0.0,3.2,0,248,4.8,5.2,994.6,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.517452896464707,1.824549292051046,0.0,1.793103448275862,-5.399999999999977,-10.600000000000025,-9.0,-9.0
-10.9,-12.2,60,0.0,0.0,25.1,0,246,5.8,8.5,995.2,6,354.0,11.9,0.0,0.0,3.261935314328648,5.5093883366279774,2.2512917986064953,1.9459101490553132,2.931034482758621,-4.7999999999999545,-10.0,2.0,2.0
-10.6,-11.9,61,0.0,0.0,25.1,0,244,5.2,7.9,994.9,6,354.0,11.8,0.0,0.0,3.261935314328648,5.501258210544727,2.186051276738094,1.9459101490553132,2.724137931034483,-4.100000000000023,-10.300000000000068,3.0,3.0
-10.3,-11.4,66,0.0,0.0,25.1,0,219,3.8,5.4,994.1,6,355.0,11.9,0.0,0.0,3.261935314328648,5.393627546352362,1.8562979903656265,1.9459101490553132,1.8620689655172415,-3.8999999999999777,-10.0,5.0,8.0
-9.7,-10.7,70,0.0,0.0,25.2,0,250,4.7,7.1,993.6,6,354.0,11.7,0.0,0.0,3.265759410767051,5.5254529391317835,2.0918640616783932,1.9459101490553132,2.4482758620689653,-3.3999999999999773,-9.199999999999932,4.0,12.0
-10.39,17.4,60,0.0,0.0,3.2,0,275,1.7,3.0,993.2,0,358.0,14.8,0.0,0.0,1.4350845252893227,5.62040086571715,1.3862943611198906,0.0,1.0344827586206895,-3.7999999999999545,-9.599999999999907,-6.0,2.0
-10.17,17.4,63,0.0,0.0,3.2,0,232,2.0,2.6,993.2,0,358.0,14.8,0.0,0.0,1.4350845252893227,5.4510384535657,1.2809338454620642,0.0,0.896551724137931,-2.3999999999999773,-8.299999999999955,-2.0,5.0
-9.4,-10.3,72,0.0,0.0,25.2,0,259,4.8,8.1,993.8,6,354.0,11.9,0.0,0.0,3.265759410767051,5.560681631015528,2.2082744135228043,1.9459101490553132,2.793103448275862,-1.8000000000000682,-7.700000000000045,7.0,14.0
-9.1,-10.0,74,0.0,0.0,25.2,0,260,3.1,5.2,994.1,6,354.0,11.9,0.0,0.0,3.265759410767051,5.564520407322694,1.824549292051046,1.9459101490553132,1.793103448275862,-0.5,-5.899999999999977,16.0,16.0
-9.78,17.4,65,0.0,0.0,3.2,0,265,2.2,2.5,993.6,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.583496308781699,1.252762968495368,0.0,0.8620689655172414,-1.0,-6.399999999999977,7.0,7.0
-9.78,17.4,69,0.0,0.0,3.2,0,274,3.4,3.9,993.2,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.616771097666572,1.589235205116581,0.0,1.3448275862068966,-1.3999999999999773,-5.7999999999999545,14.0,15.0
-8.9,-9.8,77,0.0,0.0,25.2,3,265,2.5,4.4,993.9,24,355.0,11.8,0.0,0.0,3.265759410767051,5.583496308781699,1.6863989535702288,3.218875824868201,1.517241379310345,-0.7000000000000455,-5.100000000000023,22.0,23.0
-8.6,-9.4,78,0.0,0.0,25.2,3,279,4.3,6.5,994.3,69,354.0,11.9,0.0,0.0,3.265759410767051,5.634789603169249,2.0149030205422647,4.248495242049359,2.241379310344828,-0.6000000000000227,-3.7000000000000455,20.0,31.0
-9.39,17.4,68,0.0,0.0,3.2,0,279,3.7,4.0,993.6,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.634789603169249,1.6094379124341005,0.0,1.3793103448275863,-1.2999999999999543,-4.399999999999977,10.0,21.0
-9.39,17.4,65,0.0,0.0,3.2,0,266,4.0,4.6,993.9,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.58724865840025,1.7227665977411035,0.0,1.586206896551724,-0.2000000000000454,-3.1000000000000227,10.0,26.0
-8.2,-9.2,75,0.0,0.0,25.3,0,304,2.6,4.8,994.6,124,354.0,11.8,0.0,0.0,3.269568939183719,5.720311776607412,1.7578579175523736,4.8283137373023015,1.6551724137931034,0.5,-2.3999999999999773,20.0,36.0
-8.89,17.4,61,0.0,0.0,3.2,0,319,4.1,4.4,993.9,0,358.0,14.8,0.0,0.0,1.4350845252893227,5.768320995793772,1.6863989535702288,0.0,1.517241379310345,0.2999999999999545,-1.7000000000000457,7.0,16.0
-8.1,-9.2,71,0.0,0.0,25.3,0,313,2.9,4.4,994.6,180,354.0,11.9,0.0,0.0,3.269568939183719,5.749392985908253,1.6863989535702288,5.198497031265826,1.517241379310345,1.0,-1.0,17.0,26.0
-8.67,17.4,57,0.0,0.0,3.2,0,310,3.0,3.4,993.9,0,358.0,14.8,0.0,0.0,1.4350845252893227,5.739792912179234,1.4816045409242156,0.0,1.1724137931034482,0.6999999999999318,-0.7000000000000455,6.0,11.0
-7.8,-9.0,67,0.0,0.0,25.3,0,322,2.8,4.6,994.3,183,354.0,11.9,0.0,0.0,3.269568939183719,5.777652323222656,1.7227665977411035,5.214935757608986,1.586206896551724,1.099999999999909,-0.3000000000000682,16.0,21.0
-7.6,-8.7,71,0.0,0.0,25.3,0,287,2.1,5.0,994.3,135,354.0,11.8,0.0,0.0,3.269568939183719,5.662960480135946,1.791759469228055,4.912654885736052,1.7241379310344829,0.1999999999999318,-0.3000000000000682,22.0,28.0
-8.78,17.4,58,0.0,0.0,3.2,0,316,3.2,4.3,993.6,0,358.0,14.8,0.0,0.0,1.4350845252893227,5.75890177387728,1.667706820558076,0.0,1.4827586206896552,-0.5,-1.0,9.0,15.0
-9.0,17.4,53,0.0,0.0,3.2,0,293,4.9,6.8,993.9,0,358.0,14.8,0.0,0.0,1.4350845252893227,5.683579767338681,2.0541237336955462,0.0,2.3448275862068964,0.6999999999999318,-1.0,-8.0,-5.0
-7.9,-9.4,60,0.0,0.0,25.3,0,301,4.2,6.2,994.5,187,355.0,11.9,0.0,0.0,3.269568939183719,5.71042701737487,1.9740810260220096,5.236441962829949,2.137931034482759,1.2999999999999543,-0.3999999999999772,-1.0,2.0
-7.8,-9.4,59,0.0,0.0,25.3,0,286,3.7,7.8,995.1,117,354.0,11.9,0.0,0.0,3.269568939183719,5.659482215759621,2.174751721484161,4.770684624465665,2.689655172413793,0.8000000000000682,1.0,-7.0,1.0
-8.6,-10.1,59,0.0,0.0,25.3,0,286,3.3,6.0,996.1,30,354.0,11.9,0.0,0.0,3.269568939183719,5.659482215759621,1.9459101490553132,3.4339872044851463,2.068965517241379,2.2000000000000455,2.5,-11.0,-2.0
-9.5,17.4,50,0.0,0.0,3.2,0,321,2.1,2.9,995.6,0,358.0,14.8,0.0,0.0,1.4350845252893227,5.7745515455444085,1.3609765531356006,0.0,1.0,1.7000000000000457,2.0,-20.0,-11.0
-8.9,-10.4,58,0.0,0.0,25.3,0,323,3.4,6.8,996.8,6,354.0,11.9,0.0,0.0,3.269568939183719,5.780743515792329,2.0541237336955462,1.9459101490553132,2.3448275862068964,2.8999999999999773,3.599999999999909,-5.0,-8.0
-10.06,17.4,53,0.0,0.0,3.2,0,305,3.5,3.9,996.6,0,358.0,14.8,0.0,0.0,1.4350845252893227,5.723585101952381,1.589235205116581,0.0,1.3448275862068966,2.7000000000000455,3.3999999999999773,-10.0,-13.0
-10.5,17.4,50,0.0,0.0,3.2,0,300,4.2,4.5,997.3,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.707110264748875,1.7047480922384253,0.0,1.5517241379310345,3.3999999999999773,3.199999999999932,-24.0,-15.0
-11.06,17.4,52,0.0,0.0,3.2,0,315,1.6,2.2,998.3,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.755742213586912,1.1631508098056809,0.0,0.7586206896551725,4.0,5.099999999999909,-17.0,-6.0
-9.9,-11.3,57,0.0,0.0,25.3,0,331,4.0,6.7,998.7,6,354.0,11.8,0.0,0.0,3.269568939183719,5.805134968916488,2.0412203288596382,1.9459101490553132,2.310344827586207,4.400000000000091,5.5,-12.0,-1.0
-11.39,17.4,50,0.0,0.0,3.2,0,280,5.4,5.9,998.3,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.638354669333745,1.9315214116032136,0.0,2.03448275862069,4.399999999999977,4.0,-28.0,-5.0
-10.4,-11.6,60,0.0,0.0,25.3,0,309,1.6,5.2,998.8,6,354.0,11.9,0.0,0.0,3.269568939183719,5.736572297479192,1.824549292051046,1.9459101490553132,1.793103448275862,4.899999999999977,4.5,-18.0,5.0
-11.5,17.4,50,0.0,0.0,3.2,0,325,4.7,5.0,998.6,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.786897381366708,1.791759469228055,0.0,1.7241379310344829,3.5,4.7000000000000455,-15.0,-8.0
-10.3,-11.6,59,0.0,0.0,25.3,0,329,3.4,5.3,999.1,6,354.0,11.9,0.0,0.0,3.269568939183719,5.799092654460526,1.840549633397487,1.9459101490553132,1.827586206896552,4.0,5.2000000000000455,-6.0,1.0
-10.5,-11.8,60,0.0,0.0,25.3,0,327,3.6,6.7,999.2,6,354.0,11.9,0.0,0.0,3.269568939183719,5.793013608384144,2.0412203288596382,1.9459101490553132,2.310344827586207,3.1000000000000227,5.300000000000068,-1.0,5.0
-11.1,-12.3,60,0.0,0.0,25.3,0,331,3.4,6.2,999.2,6,354.0,11.8,0.0,0.0,3.269568939183719,5.805134968916488,1.9740810260220096,1.9459101490553132,2.137931034482759,2.400000000000091,5.300000000000068,3.0,6.0
-12.2,-13.3,61,0.0,0.0,25.3,0,305,2.3,5.7,999.3,6,354.0,11.9,0.0,0.0,3.269568939183719,5.723585101952381,1.9021075263969205,1.9459101490553132,1.9655172413793105,2.0,5.0,-10.0,10.0
-13.5,17.4,54,0.0,0.0,3.2,0,293,5.1,5.5,999.0,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.683579767338681,1.8718021769015911,0.0,1.896551724137931,1.7000000000000457,4.7000000000000455,-17.0,3.0
-14.5,17.4,56,0.0,0.0,3.2,0,328,5.4,6.3,999.3,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.796057750765372,1.9878743481543455,0.0,2.1724137931034484,1.0,5.399999999999977,3.0,7.0
-12.7,-13.8,63,0.0,0.0,25.3,0,322,2.8,5.4,999.4,6,354.0,11.9,0.0,0.0,3.269568939183719,5.777652323222656,1.8562979903656265,1.9459101490553132,1.8620689655172415,1.1000000000000227,5.5,10.0,14.0
-13.4,-14.4,64,0.0,0.0,25.3,0,312,2.7,4.7,1000.0,7,354.0,11.8,0.0,0.0,3.269568939183719,5.746203190540153,1.7404661748405046,2.0794415416798357,1.620689655172414,1.7000000000000457,4.899999999999977,5.0,3.0
-15.39,17.4,57,0.0,0.0,3.2,0,292,5.6,6.7,1000.0,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.680172609017068,2.0412203288596382,0.0,2.310344827586207,1.3999999999999773,3.8999999999999777,-2.0,-9.0
-13.7,-14.6,65,0.0,0.0,25.3,0,330,3.4,5.4,1000.0,7,354.0,11.8,0.0,0.0,3.269568939183719,5.802118375377063,1.8562979903656265,2.0794415416798357,1.8620689655172415,1.3999999999999773,3.8999999999999777,6.0,-1.0
-14.1,-15.0,65,0.0,0.0,25.3,0,315,3.0,5.0,1000.5,7,354.0,11.8,0.0,0.0,3.269568939183719,5.755742213586912,1.791759469228055,2.0794415416798357,1.7241379310344829,1.2999999999999543,3.7000000000000455,7.0,-5.0
-16.28,17.4,58,0.0,0.0,3.2,0,318,5.4,5.9,1000.3,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.765191102784844,1.9315214116032136,0.0,2.03448275862069,1.099999999999909,3.0,8.0,-5.0
-14.4,-15.3,64,0.0,0.0,25.3,0,329,3.3,5.7,1000.4,7,354.0,11.8,0.0,0.0,3.269568939183719,5.799092654460526,1.9021075263969205,2.0794415416798357,1.9655172413793105,1.1999999999999318,3.1000000000000227,14.0,1.0
-16.89,17.4,60,0.0,0.0,3.2,0,276,3.2,3.6,1001.0,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.6240175061873385,1.5260563034950494,0.0,1.2413793103448276,1.7000000000000457,2.7000000000000455,8.0,-14.0
-14.7,-15.6,65,0.0,0.0,25.3,0,317,1.8,4.1,1000.9,7,353.0,11.8,0.0,0.0,3.269568939183719,5.762051382780177,1.62924053973028,2.0794415416798357,1.4137931034482758,1.6000000000000227,2.6000000000000227,13.0,-9.0
-15.2,-15.9,67,0.0,0.0,25.3,0,309,2.3,3.4,1001.5,7,354.0,11.8,0.0,0.0,3.269568939183719,5.736572297479192,1.4816045409242156,2.0794415416798357,1.1724137931034482,2.2000000000000455,3.2000000000000455,17.0,-2.0
-16.89,17.4,62,0.0,0.0,3.2,0,250,3.1,3.4,1001.7,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.5254529391317835,1.4816045409242156,0.0,1.1724137931034482,2.400000000000091,3.400000000000091,12.0,-7.0
-14.7,-15.5,71,0.0,0.0,25.3,0,298,3.0,4.9,1001.5,27,354.0,11.8,0.0,0.0,3.269568939183719,5.700443573390687,1.7749523509116738,3.332204510175204,1.6896551724137934,1.5,2.8999999999999773,21.0,-7.0
-17.06,17.4,61,0.0,0.0,3.2,0,292,2.4,2.6,1001.7,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.680172609017068,1.2809338454620642,0.0,0.896551724137931,1.7000000000000457,3.1000000000000227,11.0,-17.0
-15.5,17.4,60,0.0,0.0,3.2,0,291,5.6,6.3,1001.7,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.676753802268282,1.9878743481543455,0.0,2.1724137931034484,1.7000000000000457,2.5,0.0,-5.0
-14.8,-15.5,68,0.0,0.0,25.3,0,301,2.9,3.9,1002.0,62,354.0,11.9,0.0,0.0,3.269568939183719,5.71042701737487,1.589235205116581,4.143134726391533,1.3448275862068966,2.0,2.7999999999999545,8.0,3.0
-12.78,17.4,46,0.0,0.0,3.2,0,283,4.6,5.4,1002.0,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.648974238161206,1.8562979903656265,0.0,1.8620689655172415,1.7000000000000457,2.7000000000000455,-15.0,-11.0
-12.28,17.4,40,0.0,0.0,3.2,0,304,2.5,3.4,1001.7,0,358.0,14.8,0.0,0.0,1.4350845252893227,5.720311776607412,1.4816045409242156,0.0,1.1724137931034482,0.7000000000000455,2.400000000000091,-16.0,-31.0
-12.0,17.4,42,0.0,0.0,3.2,0,316,2.4,2.5,1001.4,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.75890177387728,1.252762968495368,0.0,0.8620689655172414,-0.1000000000000227,1.3999999999999773,-22.0,-11.0
-11.06,17.4,40,0.0,0.0,3.2,0,320,2.9,3.1,1001.4,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.771441123130016,1.410986973710262,0.0,1.0689655172413794,-0.1000000000000227,1.3999999999999773,-17.0,-19.0
-11.5,17.4,40,0.0,0.0,3.2,0,340,4.8,5.6,1001.7,0,358.0,14.8,0.0,0.0,1.4350845252893227,5.831882477283517,1.8870696490323795,0.0,1.9310344827586208,0.0,1.2000000000000457,-25.0,-19.0
-9.9,-11.7,47,0.0,0.0,25.3,0,318,3.4,6.0,1001.9,218,354.0,11.8,0.0,0.0,3.269568939183719,5.765191102784844,1.9459101490553132,5.389071729816501,2.068965517241379,0.1999999999999318,1.3999999999999773,-18.0,-12.0
-12.0,17.4,42,0.0,0.0,3.2,0,309,3.8,4.2,1001.7,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.736572297479192,1.6486586255873816,0.0,1.4482758620689655,-0.2999999999999545,1.400000000000091,-16.0,-16.0
-10.4,-12.1,48,0.0,0.0,25.3,0,324,3.6,4.8,1002.2,75,354.0,11.9,0.0,0.0,3.269568939183719,5.783825182329737,1.7578579175523736,4.330733340286331,1.6551724137931034,0.2000000000000454,1.900000000000091,-10.0,-10.0
-11.2,-12.7,52,0.0,0.0,25.3,0,311,2.6,4.3,1002.4,6,354.0,11.9,0.0,0.0,3.269568939183719,5.7430031878094825,1.667706820558076,1.9459101490553132,1.4827586206896552,0.3999999999999772,1.3999999999999773,-8.0,2.0
-12.56,17.4,47,0.0,0.0,3.2,0,326,3.4,3.8,1002.4,0,358.0,14.8,0.0,0.0,1.4350845252893227,5.7899601708972535,1.5686159179138452,0.0,1.3103448275862069,0.3999999999999772,1.3999999999999773,-13.0,-3.0
-11.7,-13.1,54,0.0,0.0,25.3,0,316,4.0,6.8,1002.6,6,354.0,11.9,0.0,0.0,3.269568939183719,5.75890177387728,2.0541237336955462,1.9459101490553132,2.3448275862068964,0.8999999999999773,1.1000000000000227,-13.0,2.0
-13.28,17.4,48,0.0,0.0,3.2,0,316,2.6,3.0,1002.4,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.75890177387728,1.3862943611198906,0.0,1.0344827586206895,0.6999999999999318,0.8999999999999773,-19.0,-4.0
-12.5,-13.7,58,0.0,0.0,25.3,0,318,3.0,6.2,1002.7,6,354.0,11.9,0.0,0.0,3.269568939183719,5.765191102784844,1.9740810260220096,1.9459101490553132,2.137931034482759,1.3000000000000682,1.2000000000000457,-13.0,8.0
-13.0,-14.2,59,0.0,0.0,25.3,0,320,2.8,4.4,1002.8,7,354.0,11.9,0.0,0.0,3.269568939183719,5.771441123130016,1.6863989535702288,2.0794415416798357,1.517241379310345,1.3999999999999773,1.099999999999909,-1.0,9.0
-14.39,17.4,53,0.0,0.0,3.2,0,265,5.5,5.9,1002.0,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.583496308781699,1.9315214116032136,0.0,2.03448275862069,0.2999999999999545,0.0,7.0,-7.0
-13.0,-14.2,59,0.0,0.0,25.3,0,319,2.4,5.7,1002.6,6,354.0,11.9,0.0,0.0,3.269568939183719,5.768320995793772,1.9021075263969205,1.9459101490553132,1.9655172413793105,0.8999999999999773,0.6000000000000227,13.0,-1.0
-13.0,-14.1,60,0.0,0.0,25.3,0,317,3.4,6.1,1002.8,6,354.0,11.9,0.0,0.0,3.269568939183719,5.762051382780177,1.9600947840472696,1.9459101490553132,2.103448275862069,1.099999999999909,0.7999999999999545,14.0,0.0
-14.67,17.4,54,0.0,0.0,3.2,0,299,3.4,3.9,1002.4,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.703782474656201,1.589235205116581,0.0,1.3448275862068966,0.6999999999999318,0.3999999999999772,8.0,-6.0
-15.0,17.4,56,0.0,0.0,3.2,0,300,3.5,3.7,1002.7,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.707110264748875,1.547562508716013,0.0,1.2758620689655171,0.3000000000000682,1.0,16.0,-5.0
-13.1,-14.2,60,0.0,0.0,25.3,0,296,2.4,3.8,1003.0,6,353.0,11.9,0.0,0.0,3.269568939183719,5.6937321388027,1.5686159179138452,1.9459101490553132,1.3103448275862069,0.6000000000000227,1.2999999999999543,20.0,-1.0
-15.28,17.4,56,0.0,0.0,3.2,0,290,2.3,2.7,1002.4,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.673323267171493,1.308332819650179,0.0,0.9310344827586208,-0.2000000000000454,1.0,14.0,0.0
-13.6,-14.6,63,0.0,0.0,25.3,0,291,3.3,5.2,1002.9,7,354.0,11.9,0.0,0.0,3.269568939183719,5.676753802268282,1.824549292051046,2.0794415416798357,1.793103448275862,0.2999999999999545,1.5,21.0,7.0
-15.56,17.4,57,0.0,0.0,3.2,0,323,5.5,5.8,1002.0,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.780743515792329,1.916922612182061,0.0,2.0,-0.7000000000000455,0.6000000000000227,17.0,-7.0
-13.9,-14.8,63,0.0,0.0,25.3,0,299,2.8,6.1,1002.6,7,354.0,11.8,0.0,0.0,3.269568939183719,5.703782474656201,1.9600947840472696,2.0794415416798357,2.103448275862069,-0.1000000000000227,1.2000000000000457,23.0,-1.0
-16.06,17.4,59,0.0,0.0,3.2,0,267,5.1,5.9,1002.4,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.5909869805108565,1.9315214116032136,0.0,2.03448275862069,-0.3999999999999772,0.6999999999999318,19.0,2.0
-14.5,-15.3,65,0.0,0.0,25.3,0,298,1.8,3.3,1002.9,7,354.0,11.8,0.0,0.0,3.269568939183719,5.700443573390687,1.4586150226995167,2.0794415416798357,1.137931034482759,0.1000000000000227,1.1999999999999318,25.0,8.0
-15.1,-15.9,67,0.0,0.0,25.3,0,294,2.5,3.8,1003.1,7,354.0,11.9,0.0,0.0,3.269568939183719,5.68697535633982,1.5686159179138452,2.0794415416798357,1.3103448275862069,1.1000000000000227,1.3999999999999773,25.0,2.0
-16.67,17.4,60,0.0,0.0,3.2,0,267,3.0,3.2,1002.7,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.5909869805108565,1.4350845252893227,0.0,1.103448275862069,0.7000000000000455,1.0,18.0,-5.0
-15.3,-16.1,66,0.0,0.0,25.3,0,301,3.2,4.8,1003.1,7,354.0,11.8,0.0,0.0,3.269568939183719,5.71042701737487,1.7578579175523736,2.0794415416798357,1.6551724137931034,0.3000000000000682,0.7000000000000455,14.0,8.0
-16.78,17.4,59,0.0,0.0,3.2,0,299,2.5,2.7,1003.0,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.703782474656201,1.308332819650179,0.0,0.9310344827586208,0.2000000000000454,0.6000000000000227,7.0,1.0
-15.4,-16.2,65,0.0,0.0,25.3,0,306,4.0,7.2,1003.3,7,354.0,11.8,0.0,0.0,3.269568939183719,5.726847747587197,2.104134154270207,2.0794415416798357,2.4827586206896552,0.599999999999909,0.6999999999999318,11.0,5.0
-17.0,17.4,57,0.0,0.0,3.2,0,293,3.5,4.0,1003.4,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.683579767338681,1.6094379124341005,0.0,1.3793103448275863,0.6999999999999318,0.7999999999999545,3.0,-3.0
-15.3,-16.2,62,0.0,0.0,25.3,0,307,3.9,6.3,1003.7,7,354.0,11.8,0.0,0.0,3.269568939183719,5.730099782973574,1.9878743481543455,2.0794415416798357,2.1724137931034484,1.3000000000000682,1.0,4.0,-5.0
-17.06,17.4,56,0.0,0.0,3.2,0,308,3.9,4.3,1003.7,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.733341276897746,1.667706820558076,0.0,1.4827586206896552,1.3000000000000682,1.0,-2.0,-11.0
-17.5,17.4,56,0.0,0.0,3.2,0,314,3.2,3.4,1004.1,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.752572638825633,1.4816045409242156,0.0,1.1724137931034482,2.1000000000000227,1.3000000000000682,-3.0,-15.0
-15.3,-16.2,60,0.0,0.0,25.3,0,327,3.6,5.6,1004.2,8,354.0,11.8,0.0,0.0,3.269568939183719,5.793013608384144,1.8870696490323795,2.1972245773362196,1.9310344827586208,2.2000000000000455,1.400000000000091,1.0,-11.0
-15.3,-16.2,60,0.0,0.0,25.3,0,319,2.4,4.1,1004.7,55,354.0,11.7,0.0,0.0,3.269568939183719,5.768320995793772,1.62924053973028,4.02535169073515,1.4137931034482758,2.300000000000068,2.7000000000000455,7.0,0.0
-17.17,17.4,55,0.0,0.0,3.2,0,325,3.6,4.0,1004.4,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.786897381366708,1.6094379124341005,0.0,1.3793103448275863,2.0,2.3999999999999773,2.0,-5.0
-15.89,17.4,52,0.0,0.0,3.2,0,306,5.1,5.9,1005.1,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.726847747587197,1.9315214116032136,0.0,2.03448275862069,2.0,2.300000000000068,-8.0,6.0
-14.4,-15.4,59,0.0,0.0,25.3,0,322,3.2,5.2,1005.3,174,355.0,11.9,0.0,0.0,3.269568939183719,5.777652323222656,1.824549292051046,5.1647859739235145,1.793103448275862,2.199999999999932,2.5,-1.0,13.0
-14.67,17.4,48,0.0,0.0,3.2,0,293,4.5,4.8,1005.8,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.683579767338681,1.7578579175523736,0.0,1.6551724137931034,2.699999999999932,3.099999999999909,-8.0,2.0
-13.56,17.4,44,0.0,0.0,3.2,0,276,3.4,3.7,1005.8,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.6240175061873385,1.547562508716013,0.0,1.2758620689655171,2.5,3.3999999999999773,-12.0,4.0
-13.0,17.4,41,0.0,0.0,3.2,0,316,3.5,4.2,1005.4,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.75890177387728,1.6486586255873816,0.0,1.4482758620689655,1.6999999999999318,3.3999999999999773,-16.0,-1.0
-12.06,17.4,40,0.0,0.0,3.2,0,330,5.4,5.5,1005.4,0,358.0,14.8,0.0,0.0,1.4350845252893227,5.802118375377063,1.8718021769015911,0.0,1.896551724137931,1.2999999999999543,3.0,-19.0,0.0
-12.5,17.4,43,0.0,0.0,3.2,0,234,2.0,2.9,1006.1,0,358.0,14.8,0.0,0.0,1.4350845252893227,5.459585514144159,1.3609765531356006,0.0,1.0,1.3999999999999773,3.0,-24.0,3.0
-12.17,17.4,40,0.0,0.0,3.2,0,320,4.0,4.5,1006.1,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.771441123130016,1.7047480922384253,0.0,1.5517241379310345,1.0,3.0,-26.0,-2.0
-10.9,-12.6,46,0.0,0.0,25.3,0,341,3.4,5.9,1006.5,217,353.0,11.9,0.0,0.0,3.269568939183719,5.834810737062605,1.9315214116032136,5.384495062789089,2.03448275862069,1.3999999999999773,3.3999999999999773,-20.0,4.0
-11.2,-12.8,48,0.0,0.0,25.3,0,333,3.3,5.6,1007.2,78,354.0,11.8,0.0,0.0,3.269568939183719,5.811140992976701,1.8870696490323795,4.3694478524670215,1.9310344827586208,1.400000000000091,3.900000000000091,-17.0,-4.0
-12.39,17.4,41,0.0,0.0,3.2,0,317,4.9,5.1,1007.1,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.762051382780177,1.8082887711792657,0.0,1.7586206896551724,1.3000000000000682,3.800000000000068,-24.0,-11.0
-11.8,-13.3,48,0.0,0.0,25.3,0,317,2.2,3.8,1007.6,6,354.0,11.9,0.0,0.0,3.269568939183719,5.762051382780177,1.5686159179138452,1.9459101490553132,1.3103448275862069,1.8000000000000682,3.8999999999999777,-14.0,-6.0
-12.89,17.4,42,0.0,0.0,3.2,0,316,2.2,2.6,1007.5,0,358.0,14.9,0.0,0.0,1.4350845252893227,5.75890177387728,1.2809338454620642,0.0,0.896551724137931,1.7000000000000457,3.7999999999999545,-20.0,-12.0
-13.39,17.4,43,0.0,0.0,3.2,0,312,2.3,2.5,1007.8,0,358.0,15.2,0.0,0.0,1.4350845252893227,5.746203190540153,1.252762968495368,0.0,0.8620689655172414,2.3999999999999773,3.699999999999932,-13.0,-15.0
